t[s] ECG[a.u.] Pletism[a.u.]
28.5578 7.461538e+05 -2.379138e+02
28.5729 -1.713502e+05 -2.763416e+02
28.5880 -1.285461e+06 -3.162527e+02
28.6031 -1.416533e+06 -3.571611e+02
28.6182 -1.088853e+06 -3.984729e+02
28.6333 -9.577812e+05 -4.396193e+02
28.6484 -8.922452e+05 -4.801470e+02
28.6635 -6.301002e+05 -5.197480e+02
28.6786 -3.024212e+05 -5.582224e+02
28.6937 -4.334922e+05 -5.953820e+02
28.7088 -3.024202e+05 -6.309153e+02
28.7239 -2.368862e+05 -6.642426e+02
28.7389 -4.027522e+04 -6.943947e+02
28.7540 -1.058112e+05 -7.199483e+02
28.7691 -4.027722e+04 -7.390399e+02
28.7842 2.526078e+04 -7.494744e+02
28.7993 4.184748e+05 -7.489230e+02
28.8144 1.563308e+05 -7.351935e+02
28.8295 3.529408e+05 -7.065420e+02
28.8446 5.495458e+05 -6.619817e+02
28.8597 2.525978e+04 -6.015459e+02
28.8748 9.079578e+04 -5.264592e+02
28.8899 4.840108e+05 -4.391837e+02
28.9050 5.495468e+05 -3.433204e+02
28.9201 2.526078e+04 -2.433639e+02
28.9352 1.563308e+05 -1.443291e+02
28.9503 1.563328e+05 -5.128720e+01
28.9654 -3.024192e+05 3.113960e+01
28.9804 -1.713502e+05 9.926409e+01
28.9955 4.184768e+05 1.507419e+02
29.0106 2.218668e+05 1.848482e+02
29.0257 -4.027522e+04 2.025853e+02
29.0408 -3.679562e+05 2.066016e+02
29.0559 -1.713502e+05 2.009259e+02
29.0710 1.563298e+05 1.905429e+02
29.0861 2.525778e+04 1.808562e+02
29.1012 2.218658e+05 1.770978e+02
29.1163 4.840128e+05 1.837524e+02
29.1314 1.563318e+05 2.040614e+02
29.1465 -1.058122e+05 2.396627e+02
29.1616 -1.713492e+05 2.904078e+02
29.1767 1.563308e+05 3.543746e+02
29.1918 -1.058112e+05 4.280713e+02
29.2069 2.218688e+05 5.068064e+02
29.2220 -4.027622e+04 5.851781e+02
29.2370 9.079578e+04 6.576270e+02
29.2521 6.054573e+06 7.189857e+02
29.2672 9.003691e+06 7.649668e+02
29.2823 -3.513684e+06 7.925360e+02
29.2974 -5.217620e+06 8.001347e+02
29.3125 -1.613139e+06 7.877363e+02
29.3276 -1.023317e+06 7.567395e+02
29.3427 -8.267092e+05 7.097216e+02
29.3578 -6.301002e+05 6.500918e+02
29.3729 -2.368832e+05 5.816896e+02
29.3880 -1.058132e+05 5.083810e+02
29.4031 -1.713492e+05 4.336991e+02
29.4182 -1.713502e+05 3.605656e+02
29.4333 9.079678e+04 2.911176e+02
29.4484 2.874028e+05 2.266474e+02
29.4635 4.840108e+05 1.676468e+02
29.4785 4.840128e+05 1.139363e+02
29.4936 8.772258e+05 6.484830e+01
29.5087 1.073836e+06 1.942948e+01
29.5238 1.073837e+06 -2.336784e+01
29.5389 5.495488e+05 -6.453371e+01
29.5540 -3.024202e+05 -1.049028e+02
29.5691 -1.350997e+06 -1.451164e+02
29.5842 -1.219925e+06 -1.856359e+02
29.5993 -1.285459e+06 -2.267927e+02
29.6144 -1.613139e+06 -2.688507e+02
29.6295 -1.088854e+06 -3.120581e+02
29.6446 -1.023318e+06 -3.566676e+02
29.6597 -9.577822e+05 -4.029117e+02
29.6748 -4.027622e+04 -4.509300e+02
29.6899 2.525878e+04 -5.006561e+02
29.7050 -2.368832e+05 -5.516837e+02
29.7201 -1.713502e+05 -6.031363e+02
29.7351 -4.990302e+05 -6.535724e+02
29.7502 -1.713502e+05 -7.009532e+02
29.7653 -3.679572e+05 -7.426934e+02
29.7804 -3.679552e+05 -7.758080e+02
29.7955 -1.058142e+05 -7.971489e+02
29.8106 -4.027822e+04 -8.037146e+02
29.8257 2.525778e+04 -7.929997e+02
29.8408 -1.713502e+05 -7.633434e+02
29.8559 2.874018e+05 -7.142287e+02
29.8710 1.563318e+05 -6.464883e+02
29.8861 9.079578e+04 -5.623789e+02
29.9012 2.218678e+05 -4.655033e+02
29.9163 -3.679582e+05 -3.605734e+02
29.9314 3.529398e+05 -2.530310e+02
29.9465 2.525978e+04 -1.485615e+02
29.9616 -1.058132e+05 -5.255212e+01
29.9767 2.525878e+04 3.044522e+01
29.9917 -1.058112e+05 9.718161e+01
30.0068 -4.027522e+04 1.460516e+02
30.0219 -1.058112e+05 1.772608e+02
30.0370 -4.027522e+04 1.927965e+02
30.0521 -1.713472e+05 1.961979e+02
30.0672 -3.024222e+05 1.921503e+02
30.0823 -3.024222e+05 1.859465e+02
30.0974 -1.713472e+05 1.828781e+02
30.1125 -3.024212e+05 1.876281e+02
30.1276 -6.301022e+05 2.037353e+02
30.1427 -3.024202e+05 2.331953e+02
30.1578 -4.027622e+04 2.762431e+02
30.1729 2.874018e+05 3.313430e+02
30.1880 2.218688e+05 3.953829e+02
30.2031 2.218688e+05 4.640464e+02
30.2182 2.218688e+05 5.323150e+02
30.2332 -1.713492e+05 5.950357e+02
30.2483 3.695276e+06 6.474845e+02
30.2634 1.037995e+07 6.858564e+02
30.2785 4.840128e+05 7.076268e+02
30.2936 -6.331731e+06 7.117443e+02
30.3087 -1.482069e+06 6.986402e+02
30.3238 -1.219924e+06 6.700641e+02
30.3389 -6.301002e+05 6.287748e+02
30.3540 -6.300992e+05 5.781377e+02
30.3691 -8.267082e+05 5.216856e+02
30.3842 -6.300992e+05 4.627038e+02
30.3993 -3.024222e+05 4.038932e+02
30.4144 -4.990302e+05 3.471508e+02
30.4295 -6.956372e+05 2.934884e+02
30.4446 -3.679582e+05 2.430882e+02
30.4597 9.079678e+04 1.954740e+02
30.4748 8.116908e+05 1.497626e+02
30.4898 9.427628e+05 1.049460e+02
30.5049 1.008298e+06 6.015703e+01
30.5200 1.401515e+06 1.487309e+01
30.5351 1.204909e+06 -3.097202e+01
30.5502 4.840118e+05 -7.698435e+01
30.5653 -4.334942e+05 -1.224085e+02
30.5804 -1.350998e+06 -1.663069e+02
30.5955 -1.219926e+06 -2.077828e+02
30.6106 -1.285462e+06 -2.462038e+02
30.6257 -9.577822e+05 -2.813793e+02
30.6408 -8.267092e+05 -3.136549e+02
30.6559 -8.267082e+05 -3.438996e+02
30.6710 -8.267082e+05 -3.733780e+02
30.6861 -2.368832e+05 -4.035235e+02
30.7012 9.079378e+04 -4.356399e+02
30.7163 4.840108e+05 -4.705814e+02
30.7314 4.840118e+05 -5.084591e+02
30.7464 4.184748e+05 -5.484298e+02
30.7615 4.840118e+05 -5.886080e+02
30.7766 4.184738e+05 -6.261284e+02
30.7917 1.563298e+05 -6.573659e+02
30.8068 2.874038e+05 -6.782955e+02
30.8219 9.079378e+04 -6.849549e+02
30.8370 2.874018e+05 -6.739527e+02
30.8521 1.563328e+05 -6.429583e+02
30.8672 -3.024202e+05 -5.911049e+02
30.8823 -1.713482e+05 -5.192484e+02
30.8974 2.874018e+05 -4.300382e+02
30.9125 2.218658e+05 -3.277796e+02
30.9276 4.184748e+05 -2.180959e+02
30.9427 3.529398e+05 -1.074189e+02
30.9578 1.563298e+05 -2.365932e+00
30.9729 -4.027822e+04 9.092813e+01
30.9879 -4.027822e+04 1.674451e+02
31.0030 2.874018e+05 2.238085e+02
31.0181 1.563318e+05 2.586352e+02
31.0332 -1.058112e+05 2.726714e+02
31.0483 -4.027622e+04 2.686940e+02
31.0634 3.529398e+05 2.511871e+02
31.0785 3.529378e+05 2.258311e+02
31.0936 -1.058122e+05 1.988619e+02
31.1087 -1.713502e+05 1.763741e+02
31.1238 1.563328e+05 1.636477e+02
31.1389 1.563318e+05 1.645732e+02
31.1540 -3.024192e+05 1.812394e+02
31.1691 -3.679572e+05 2.137257e+02
31.1842 -1.713472e+05 2.601195e+02
31.1993 1.563298e+05 3.167514e+02
31.2144 1.563308e+05 3.786148e+02
31.2295 4.184738e+05 4.399218e+02
31.2445 -4.990292e+05 4.947273e+02
31.2596 2.056876e+06 5.375520e+02
31.2747 9.659052e+06 5.639373e+02
31.2898 9.069227e+06 5.708722e+02
31.3049 -3.513683e+06 5.570541e+02
31.3200 -4.824405e+06 5.229595e+02
31.3351 -8.267102e+05 4.707284e+02
31.3502 -1.154390e+06 4.038823e+02
31.3653 -5.645632e+05 3.269142e+02
31.3804 -5.645632e+05 2.448035e+02
31.3955 -2.368852e+05 1.625102e+02
31.4106 -3.024222e+05 8.450530e+01
31.4257 -2.368862e+05 1.438571e+01
31.4408 -4.027822e+04 -4.538893e+01
31.4559 2.874018e+05 -9.361689e+01
31.4710 4.184758e+05 -1.303282e+02
31.4860 5.495468e+05 -1.566241e+02
31.5011 6.150838e+05 -1.744102e+02
31.5162 8.772278e+05 -1.860596e+02
31.5313 1.270443e+06 -1.940525e+02
31.5464 1.401514e+06 -2.006354e+02
31.5615 8.116928e+05 -2.075417e+02
31.5766 -3.024192e+05 -2.158055e+02
31.5917 -1.023317e+06 -2.256865e+02
31.6068 -1.482070e+06 -2.367135e+02
31.6219 -1.285461e+06 -2.478344e+02
31.6370 -1.219923e+06 -2.576509e+02
31.6521 -1.285461e+06 -2.647042e+02
31.6672 -1.285461e+06 -2.677693e+02
31.6823 -3.679582e+05 -2.661198e+02
31.6974 -4.334912e+05 -2.597208e+02
31.7125 -2.368862e+05 -2.493231e+02
31.7276 3.529378e+05 -2.364397e+02
31.7426 1.563298e+05 -2.232013e+02
31.7577 -1.713482e+05 -2.121061e+02
31.7728 -3.679572e+05 -2.056898e+02
31.7879 -1.058132e+05 -2.061565e+02
31.8030 -1.713482e+05 -2.150171e+02
31.8181 -4.334942e+05 -2.327842e+02
31.8332 -1.058142e+05 -2.587682e+02
31.8483 -1.713492e+05 -2.910077e+02
31.8634 -3.024222e+05 -3.263550e+02
31.8785 -1.058112e+05 -3.607154e+02
31.8936 9.079478e+04 -3.894239e+02
31.9087 -3.024192e+05 -4.077216e+02
31.9238 -4.334912e+05 -4.112811e+02
31.9389 -4.027822e+04 -3.967211e+02
31.9540 2.525778e+04 -3.620494e+02
31.9691 -4.990302e+05 -3.069776e+02
31.9842 -4.334912e+05 -2.330652e+02
31.9992 -1.058112e+05 -1.436668e+02
32.0143 -1.713482e+05 -4.368280e+01
32.0294 -3.679562e+05 6.086805e+01
32.0445 -1.713472e+05 1.634112e+02
32.0596 1.563318e+05 2.574546e+02
32.0747 -4.027722e+04 3.372332e+02
32.0898 1.563298e+05 3.982886e+02
32.1049 9.079678e+04 4.379171e+02
32.1200 1.563318e+05 4.554373e+02
32.1351 3.529378e+05 4.522439e+02
32.1502 3.529378e+05 4.316419e+02
32.1653 2.874048e+05 3.984801e+02
32.1804 1.563318e+05 3.586229e+02
32.1955 9.079578e+04 3.183209e+02
32.2106 2.218668e+05 2.835487e+02
32.2257 4.184738e+05 2.593828e+02
32.2407 2.218678e+05 2.494845e+02
32.2558 -1.058132e+05 2.557432e+02
32.2709 -1.058122e+05 2.781114e+02
32.2860 -2.368832e+05 3.146455e+02
32.3011 -1.058122e+05 3.617398e+02
32.3162 -1.713492e+05 4.145222e+02
32.3313 3.529408e+05 4.673652e+02
32.3464 -5.645632e+05 5.144526e+02
32.3615 1.925805e+06 5.503434e+02
32.3766 9.462443e+06 5.704745e+02
32.3917 3.695275e+06 5.715575e+02
32.4068 -5.217620e+06 5.518367e+02
32.4219 -4.103510e+06 5.111913e+02
32.4370 -5.645662e+05 4.510856e+02
32.4521 -3.024202e+05 3.743814e+02
32.4672 -4.990272e+05 2.850419e+02
32.4823 -3.024222e+05 1.877618e+02
32.4973 -1.713502e+05 8.756492e+01
32.5124 2.525978e+04 -1.059542e+01
32.5275 9.079678e+04 -1.021981e+02
32.5426 2.525878e+04 -1.834526e+02
32.5577 3.529398e+05 -2.515155e+02
32.5728 -4.027622e+04 -3.046171e+02
32.5879 -4.027622e+04 -3.420962e+02
32.6030 6.806178e+05 -3.643487e+02
32.6181 7.461568e+05 -3.727012e+02
32.6332 1.008300e+06 -3.692254e+02
32.6483 1.401514e+06 -3.565099e+02
32.6634 1.073836e+06 -3.374084e+02
32.6785 4.840098e+05 -3.147853e+02
32.6936 -8.922442e+05 -2.912777e+02
32.7087 -1.088852e+06 -2.690924e+02
32.7238 -1.023317e+06 -2.498541e+02
32.7388 -1.023318e+06 -2.345192e+02
32.7539 -8.922432e+05 -2.233623e+02
32.7690 -4.334922e+05 -2.160381e+02
32.7841 -2.368832e+05 -2.117132e+02
32.7992 -1.713502e+05 -2.092557e+02
32.8143 -2.368832e+05 -2.074612e+02
32.8294 -4.027722e+04 -2.052891e+02
32.8445 -3.679572e+05 -2.020798e+02
32.8596 -3.679552e+05 -1.977219e+02
32.8747 -4.334922e+05 -1.927422e+02
32.8898 -4.027822e+04 -1.883014e+02
32.9049 -3.679562e+05 -1.860852e+02
32.9200 -4.990272e+05 -1.880976e+02
32.9351 -4.334942e+05 -1.963750e+02
32.9502 -3.024192e+05 -2.126534e+02
32.9653 -4.027722e+04 -2.380298e+02
32.9804 -4.027722e+04 -2.726656e+02
32.9954 -1.058112e+05 -3.155754e+02
33.0105 -2.368832e+05 -3.645409e+02
33.0256 2.525778e+04 -4.161732e+02
33.0407 -1.058132e+05 -4.661315e+02
33.0558 -3.679572e+05 -5.094832e+02
33.0709 -1.058132e+05 -5.411756e+02
33.0860 9.079678e+04 -5.565661e+02
33.1011 2.525878e+04 -5.519535e+02
33.1162 2.526078e+04 -5.250436e+02
33.1313 9.079378e+04 -4.752896e+02
33.1464 2.525978e+04 -4.040599e+02
33.1615 2.874028e+05 -3.146042e+02
33.1766 2.218678e+05 -2.118132e+02
33.1917 2.525778e+04 -1.017910e+02
33.2068 2.525878e+04 8.715627e+00
33.2219 -3.024222e+05 1.129700e+02
33.2370 -3.024222e+05 2.049075e+02
33.2520 9.079678e+04 2.797327e+02
33.2671 -4.027622e+04 3.343829e+02
33.2822 1.563298e+05 3.678071e+02
33.2973 1.563298e+05 3.810293e+02
33.3124 9.079478e+04 3.769922e+02
33.3275 2.218658e+05 3.602009e+02
33.3426 2.874028e+05 3.362110e+02
33.3577 2.526078e+04 3.110212e+02
33.3728 9.079378e+04 2.904384e+02
33.3879 4.184738e+05 2.794865e+02
33.4030 2.218668e+05 2.819184e+02
33.4181 2.525778e+04 2.998790e+02
33.4332 -1.058142e+05 3.337462e+02
33.4483 -1.713482e+05 3.821534e+02
33.4634 -3.679562e+05 4.421808e+02
33.4785 -1.058142e+05 5.096817e+02
33.4935 -4.334912e+05 5.797012e+02
33.5086 -8.267082e+05 6.469370e+02
33.5237 5.071533e+06 7.061960e+02
33.5388 9.331370e+06 7.528046e+02
33.5539 4.874923e+06 7.829417e+02
33.5690 -5.348691e+06 7.938757e+02
33.5841 -2.399574e+06 7.841000e+02
33.5992 -8.267082e+05 7.533702e+02
33.6143 -9.577822e+05 7.026553e+02
33.6294 -7.611732e+05 6.340181e+02
33.6445 -4.334932e+05 5.504424e+02
33.6596 -3.024202e+05 4.556225e+02
33.6747 -4.027522e+04 3.537259e+02
33.6898 2.525778e+04 2.491424e+02
33.7049 2.218668e+05 1.462252e+02
33.7200 1.563298e+05 4.903384e+01
33.7351 -1.058112e+05 -3.891112e+01
33.7501 -4.027722e+04 -1.148493e+02
33.7652 4.840118e+05 -1.769608e+02
33.7803 8.116928e+05 -2.244892e+02
33.7954 1.335979e+06 -2.577881e+02
33.8105 1.270443e+06 -2.782781e+02
33.8256 6.150848e+05 -2.883070e+02
33.8407 -3.024222e+05 -2.909147e+02
33.8558 -1.023318e+06 -2.895200e+02
33.8709 -1.613139e+06 -2.875536e+02
33.8860 -1.350998e+06 -2.880769e+02
33.9011 -7.611722e+05 -2.934302e+02
33.9162 -4.990292e+05 -3.049569e+02
33.9313 -4.990272e+05 -3.228428e+02
33.9464 -4.990282e+05 -3.461009e+02
33.9615 -4.990282e+05 -3.727124e+02
33.9766 -3.679562e+05 -3.999151e+02
33.9917 2.525978e+04 -4.246085e+02
34.0067 9.079478e+04 -4.438266e+02
34.0218 -1.713502e+05 -4.552154e+02
34.0369 -1.058142e+05 -4.574462e+02
34.0520 2.525778e+04 -4.505023e+02
34.0671 -3.024222e+05 -4.357880e+02
34.0822 -2.368862e+05 -4.160311e+02
34.0973 -2.368832e+05 -3.949790e+02
34.1124 -3.024212e+05 -3.769180e+02
34.1275 -3.024192e+05 -3.660693e+02
34.1426 -3.024222e+05 -3.659425e+02
34.1577 -4.027622e+04 -3.787321e+02
34.1728 4.184748e+05 -4.048454e+02
34.1879 9.079678e+04 -4.426378e+02
34.2030 -1.713492e+05 -4.884042e+02
34.2181 -2.368852e+05 -5.366449e+02
34.2332 -2.368862e+05 -5.805897e+02
34.2482 -1.713482e+05 -6.129221e+02
34.2633 9.079578e+04 -6.266243e+02
34.2784 -1.058112e+05 -6.158375e+02
34.2935 9.079478e+04 -5.766286e+02
34.3086 2.874038e+05 -5.075639e+02
34.3237 4.184748e+05 -4.100091e+02
34.3388 3.529408e+05 -2.881118e+02
34.3539 3.529408e+05 -1.484600e+02
34.3690 4.840098e+05 5.488204e-01
