t[s] ECG[a.u.] Pletism[a.u.]
28.3835 -2.054901e+06 -4.025751e+02
28.3985 -1.661683e+06 -4.078527e+02
28.4135 -1.399540e+06 -4.153285e+02
28.4286 -1.465078e+06 -4.246717e+02
28.4436 -1.137397e+06 -4.345502e+02
28.4586 -1.071860e+06 -4.427065e+02
28.4736 -1.006323e+06 -4.461936e+02
28.4887 -5.475738e+05 -4.417450e+02
28.5037 -6.131088e+05 -4.262327e+02
28.5187 -5.475728e+05 -3.971476e+02
28.5337 -4.820358e+05 -3.530332e+02
28.5488 -4.165018e+05 -2.938067e+02
28.5638 -6.131098e+05 -2.209165e+02
28.5788 -5.475728e+05 -1.373057e+02
28.5938 -4.164998e+05 -4.717993e+01
28.6089 -2.854278e+05 4.439536e+01
28.6239 -2.854288e+05 1.320189e+02
28.6389 -4.820378e+05 2.105317e+02
28.6539 -4.165008e+05 2.755751e+02
28.6690 -4.165018e+05 3.240567e+02
28.6840 -2.854288e+05 3.544648e+02
28.6990 -3.509648e+05 3.669948e+02
28.7141 -4.165018e+05 3.634723e+02
28.7291 -5.475728e+05 3.470911e+02
28.7441 -3.509658e+05 3.220009e+02
28.7591 -3.509638e+05 2.928036e+02
28.7742 -3.509628e+05 2.640235e+02
28.7892 -1.543558e+05 2.396172e+02
28.8042 -8.882084e+04 2.225802e+02
28.8192 2.388592e+05 2.146925e+02
28.8343 6.320762e+05 2.164206e+02
28.8493 2.388602e+05 2.269782e+02
28.8643 -2.854278e+05 2.445203e+02
28.8793 -5.475708e+05 2.664355e+02
28.8944 -3.509658e+05 2.896905e+02
28.9094 -2.198938e+05 3.111794e+02
28.9244 -3.509638e+05 3.280360e+02
28.9394 -1.202931e+06 3.378777e+02
28.9545 3.515660e+06 3.389639e+02
28.9695 1.747483e+07 3.302657e+02
28.9845 -8.097168e+05 3.114559e+02
28.9995 -9.263861e+06 2.828387e+02
29.0146 1.733252e+05 2.452425e+02
29.0296 -7.441788e+05 1.998966e+02
29.0446 -2.854298e+05 1.483124e+02
29.0596 -2.854278e+05 9.217876e+01
29.0747 -8.882184e+04 3.327613e+01
29.0897 -2.328584e+04 -2.659398e+01
29.1047 -2.328584e+04 -8.567141e+01
29.1197 1.733232e+05 -1.423001e+02
29.1348 3.699302e+05 -1.949972e+02
29.1498 3.699322e+05 -2.425287e+02
29.1648 5.665392e+05 -2.839883e+02
29.1798 1.221899e+06 -3.188660e+02
29.1949 1.615114e+06 -3.470937e+02
29.2099 2.729227e+06 -3.690502e+02
29.2249 2.336011e+06 -3.855145e+02
29.2400 1.746186e+06 -3.975610e+02
29.2550 1.733222e+05 -4.064007e+02
29.2700 -1.465077e+06 -4.131836e+02
29.2850 -2.120438e+06 -4.187865e+02
29.3001 -2.120436e+06 -4.236189e+02
29.3151 -1.923827e+06 -4.274792e+02
29.3301 -1.792755e+06 -4.294933e+02
29.3451 -1.334003e+06 -4.281557e+02
29.3602 -1.399541e+06 -4.214814e+02
29.3752 -1.006326e+06 -4.072586e+02
29.3902 -1.006326e+06 -3.833760e+02
29.4052 -1.202932e+06 -3.481830e+02
29.4203 -7.441818e+05 -3.008333e+02
29.4353 -6.786458e+05 -2.415563e+02
29.4503 -5.475708e+05 -1.718114e+02
29.4653 -6.131088e+05 -9.428834e+01
29.4804 -5.475738e+05 -1.274064e+01
29.4954 -2.854288e+05 6.834038e+01
29.5104 -4.820378e+05 1.441785e+02
29.5254 -4.164988e+05 2.102397e+02
29.5405 -3.509638e+05 2.627663e+02
29.5555 -2.198918e+05 2.992478e+02
29.5705 -8.882184e+04 3.187602e+02
29.5855 -4.820348e+05 3.221223e+02
29.6006 -2.854278e+05 3.118408e+02
29.6156 -3.509638e+05 2.918413e+02
29.6306 -4.164988e+05 2.670142e+02
29.6456 -8.882084e+04 2.426295e+02
29.6607 1.077872e+05 2.236926e+02
29.6757 -2.328584e+04 2.143248e+02
29.6907 1.733222e+05 2.172485e+02
29.7057 1.156363e+06 2.334464e+02
29.7208 8.942192e+05 2.620379e+02
29.7358 1.733252e+05 3.003913e+02
29.7508 -2.328284e+04 3.444554e+02
29.7658 4.225116e+04 3.892654e+02
29.7809 -2.854298e+05 4.295566e+02
29.7959 4.225016e+04 4.604040e+02
29.8109 -5.475718e+05 4.778020e+02
29.8260 -8.882184e+04 4.791134e+02
29.8410 1.570536e+07 4.633284e+02
29.8560 8.430858e+06 4.311089e+02
29.8710 -5.004022e+06 3.846186e+02
29.8861 -7.494390e+06 3.271716e+02
29.9011 1.733242e+05 2.627552e+02
29.9161 -1.006326e+06 1.954978e+02
29.9311 -4.165018e+05 1.291594e+02
29.9462 4.225216e+04 6.671402e+01
29.9612 -8.881884e+04 1.007829e+01
29.9762 -1.543548e+05 -3.998457e+01
29.9912 4.354692e+05 -8.378188e+01
30.0063 3.699332e+05 -1.224543e+02
30.0213 4.354682e+05 -1.576307e+02
30.0363 9.597552e+05 -1.910365e+02
30.0513 9.597542e+05 -2.241208e+02
30.0664 1.352972e+06 -2.577617e+02
30.0814 2.204941e+06 -2.920962e+02
30.0964 3.122443e+06 -3.264957e+02
30.1114 3.056906e+06 -3.596874e+02
30.1265 2.073867e+06 -3.899950e+02
30.1415 -2.328584e+04 -4.156525e+02
30.1565 -1.923827e+06 -4.351355e+02
30.1715 -2.054899e+06 -4.474492e+02
30.1866 -1.661683e+06 -4.523219e+02
30.2016 -1.661686e+06 -4.502671e+02
30.2166 -1.399542e+06 -4.425025e+02
30.2316 -1.399542e+06 -4.307341e+02
30.2467 -1.334005e+06 -4.168425e+02
30.2617 -1.334005e+06 -4.025209e+02
30.2767 -1.268467e+06 -3.889288e+02
30.2917 -1.071859e+06 -3.764217e+02
30.3068 -8.097148e+05 -3.644083e+02
30.3218 -6.786428e+05 -3.513690e+02
30.3368 -3.509648e+05 -3.350416e+02
30.3518 -2.854278e+05 -3.127563e+02
30.3669 -2.854278e+05 -2.818755e+02
30.3819 -4.164988e+05 -2.402750e+02
30.3969 -4.165018e+05 -1.867944e+02
30.4120 -4.164988e+05 -1.215829e+02
30.4270 -4.165008e+05 -4.628361e+01
30.4420 -2.198928e+05 3.598646e+01
30.4570 -2.854288e+05 1.208674e+02
30.4721 -2.328484e+04 2.031811e+02
30.4871 -1.543578e+05 2.774989e+02
30.5021 -2.854278e+05 3.387817e+02
30.5171 -1.543578e+05 3.830073e+02
30.5322 -2.328584e+04 4.076992e+02
30.5472 -3.509628e+05 4.122813e+02
30.5622 -8.882084e+04 3.982054e+02
30.5772 -2.854298e+05 3.688279e+02
30.5923 -4.820378e+05 3.290451e+02
30.6073 -2.198938e+05 2.847293e+02
30.6223 -8.881884e+04 2.420375e+02
30.6373 -2.328584e+04 2.066795e+02
30.6524 1.077862e+05 1.832400e+02
30.6674 4.225116e+04 1.746426e+02
30.6824 7.631462e+05 1.818246e+02
30.6974 8.942182e+05 2.036632e+02
30.7125 3.699322e+05 2.371606e+02
30.7275 -2.854298e+05 2.778597e+02
30.7425 -8.881884e+04 3.204329e+02
30.7575 -4.165008e+05 3.593643e+02
30.7726 -2.198908e+05 3.896325e+02
30.7876 -9.407868e+05 4.073056e+02
30.8026 -1.727222e+06 4.099720e+02
30.8176 7.120139e+06 3.969553e+02
30.8327 1.629518e+07 3.692931e+02
30.8477 -6.380275e+06 3.294922e+02
30.8627 -6.642420e+06 2.811024e+02
30.8777 3.043952e+05 2.281768e+02
30.8928 -1.006324e+06 1.746986e+02
30.9078 -2.854278e+05 1.240567e+02
30.9228 -3.509648e+05 7.864305e+01
30.9379 -2.198938e+05 3.962255e+01
30.9529 -1.543558e+05 6.901554e+00
30.9679 -8.882084e+04 -2.071099e+01
30.9829 -2.198908e+05 -4.518373e+01
30.9980 -8.881984e+04 -6.884099e+01
31.0130 5.010022e+05 -9.390892e+01
31.0280 8.942182e+05 -1.221026e+02
31.0430 1.287434e+06 -1.543183e+02
31.0581 2.467082e+06 -1.904775e+02
31.0731 2.729226e+06 -2.295429e+02
31.0881 2.663693e+06 -2.697001e+02
31.1031 2.073869e+06 -3.086717e+02
31.1182 4.225316e+04 -3.441099e+02
31.1332 -1.596149e+06 -3.740000e+02
31.1482 -2.120438e+06 -3.970094e+02
31.1632 -1.923829e+06 -4.127199e+02
31.1783 -1.727219e+06 -4.217057e+02
31.1933 -1.596150e+06 -4.254402e+02
31.2083 -1.530614e+06 -4.260436e+02
31.2233 -1.137398e+06 -4.259097e+02
31.2384 -1.071861e+06 -4.272682e+02
31.2534 -9.407868e+05 -4.317546e+02
31.2684 -6.786438e+05 -4.400547e+02
31.2834 -8.097148e+05 -4.516857e+02
31.2985 -4.820358e+05 -4.649530e+02
31.3135 -5.475718e+05 -4.770984e+02
31.3285 -4.164998e+05 -4.846237e+02
31.3435 -3.509658e+05 -4.837501e+02
31.3586 -3.509628e+05 -4.709488e+02
31.3736 -3.509658e+05 -4.434705e+02
31.3886 -5.475718e+05 -3.997952e+02
31.4036 -5.475738e+05 -3.399366e+02
31.4187 -3.509648e+05 -2.655545e+02
31.4337 -2.854288e+05 -1.798535e+02
31.4487 -2.854298e+05 -8.727939e+01
31.4637 -3.509638e+05 6.952215e+00
31.4788 -3.509658e+05 9.743062e+01
31.4938 -4.820358e+05 1.791549e+02
31.5088 -4.165008e+05 2.480886e+02
31.5239 -3.509648e+05 3.015911e+02
31.5389 -2.198908e+05 3.386728e+02
31.5539 -1.543558e+05 3.600406e+02
31.5689 -2.198928e+05 3.679354e+02
31.5840 -2.854268e+05 3.657860e+02
31.5990 -3.509628e+05 3.577299e+02
31.6140 -2.198908e+05 3.480681e+02
31.6290 1.077892e+05 3.407281e+02
31.6441 -1.543568e+05 3.388029e+02
31.6591 -1.543578e+05 3.442223e+02
31.6741 3.043972e+05 3.575926e+02
31.6891 8.286852e+05 3.782146e+02
31.7042 5.010042e+05 4.042657e+02
31.7192 -1.543548e+05 4.331095e+02
31.7342 -2.198938e+05 4.616820e+02
31.7492 -8.881884e+04 4.868961e+02
31.7643 -3.509628e+05 5.060065e+02
31.7793 -4.165008e+05 5.168915e+02
31.7943 -7.441798e+05 5.182178e+02
31.8093 1.746189e+06 5.094825e+02
31.8244 1.695054e+07 4.909379e+02
31.8394 2.139405e+06 4.634278e+02
31.8544 -1.044351e+07 4.281728e+02
31.8694 -2.854298e+05 3.865465e+02
31.8845 -1.006325e+06 3.398815e+02
31.8995 -8.752518e+05 2.893357e+02
31.9145 -5.475728e+05 2.358344e+02
31.9295 -6.131068e+05 1.800886e+02
31.9446 -4.164998e+05 1.226740e+02
31.9596 -2.198938e+05 6.414593e+01
31.9746 -8.881884e+04 5.155919e+00
31.9896 4.225016e+04 -5.345989e+01
32.0047 4.225016e+04 -1.106468e+02
32.0197 2.388592e+05 -1.651657e+02
32.0347 9.597552e+05 -2.156939e+02
32.0498 1.746186e+06 -2.609793e+02
32.0648 2.532620e+06 -3.000186e+02
32.0798 2.925836e+06 -3.322273e+02
32.0948 2.270476e+06 -3.575639e+02
32.1099 7.631472e+05 -3.765801e+02
32.1249 -3.509658e+05 -3.903768e+02
32.1399 -1.858294e+06 -4.004629e+02
32.1549 -2.120436e+06 -4.085305e+02
32.1700 -1.989364e+06 -4.161762e+02
32.1850 -1.792758e+06 -4.246088e+02
32.2000 -1.530614e+06 -4.343919e+02
32.2150 -1.399539e+06 -4.452642e+02
32.2301 -1.399542e+06 -4.560767e+02
32.2451 -1.202931e+06 -4.648648e+02
32.2601 -8.752508e+05 -4.690573e+02
32.2751 -1.006323e+06 -4.658028e+02
32.2902 -6.131088e+05 -4.523727e+02
32.3052 -4.820378e+05 -4.265887e+02
32.3202 -4.820358e+05 -3.872144e+02
32.3352 -5.475738e+05 -3.342511e+02
32.3503 -4.820358e+05 -2.690909e+02
32.3653 -6.131078e+05 -1.944963e+02
32.3803 -4.164988e+05 -1.143970e+02
32.3953 -2.198938e+05 -3.352434e+01
32.4104 -3.509658e+05 4.307914e+01
32.4254 -5.475728e+05 1.106145e+02
32.4404 -3.509638e+05 1.650757e+02
32.4554 -3.509648e+05 2.037231e+02
32.4705 -2.198908e+05 2.254171e+02
32.4855 -8.882084e+04 2.307669e+02
32.5005 4.225216e+04 2.220707e+02
32.5155 1.077892e+05 2.030518e+02
32.5306 -2.328284e+04 1.784211e+02
32.5456 4.225316e+04 1.533189e+02
32.5606 4.225016e+04 1.327050e+02
32.5756 1.733222e+05 1.207726e+02
32.5907 -8.881884e+04 1.204589e+02
32.6057 7.631472e+05 1.331113e+02
32.6207 9.597542e+05 1.583491e+02
32.6358 6.976122e+05 1.941359e+02
32.6508 -2.328484e+04 2.370487e+02
32.6658 -2.328584e+04 2.827078e+02
32.6808 4.225216e+04 3.263098e+02
32.6959 -2.328484e+04 3.631961e+02
32.7109 -2.854268e+05 3.893846e+02
32.7259 -1.137397e+06 4.020019e+02
32.7409 5.612812e+06 3.995636e+02
32.7560 1.767143e+07 3.820765e+02
32.7710 -3.365620e+06 3.509557e+02
32.7860 -8.084211e+06 3.087769e+02
32.8010 2.388612e+05 2.589022e+02
32.8161 -8.752538e+05 2.050342e+02
32.8311 -4.820358e+05 1.507595e+02
32.8461 -3.509648e+05 9.914066e+01
32.8611 -2.198908e+05 5.240771e+01
32.8762 -1.543568e+05 1.178364e+01
32.8912 -1.543578e+05 -2.254086e+01
32.9062 4.225016e+04 -5.128990e+01
32.9212 4.225016e+04 -7.586721e+01
32.9363 7.631462e+05 -9.804357e+01
32.9513 8.942192e+05 -1.196165e+02
32.9663 1.090828e+06 -1.420934e+02
32.9813 2.139405e+06 -1.664432e+02
32.9964 2.860298e+06 -1.929506e+02
33.0114 2.729228e+06 -2.211892e+02
33.0264 2.073866e+06 -2.501143e+02
33.0414 3.699312e+05 -2.782532e+02
33.0565 -6.131068e+05 -3.039634e+02
33.0715 -1.858291e+06 -3.257127e+02
33.0865 -2.251510e+06 -3.423367e+02
33.1015 -2.317043e+06 -3.532327e+02
33.1166 -1.989365e+06 -3.584574e+02
33.1316 -1.792756e+06 -3.587120e+02
33.1466 -1.465078e+06 -3.552168e+02
33.1616 -1.399539e+06 -3.494933e+02
33.1767 -1.202932e+06 -3.430866e+02
33.1917 -9.407888e+05 -3.372727e+02
33.2067 -8.752528e+05 -3.327965e+02
33.2218 -8.097178e+05 -3.296855e+02
33.2368 -7.441818e+05 -3.271716e+02
33.2518 -6.786458e+05 -3.237397e+02
33.2668 -8.752518e+05 -3.173032e+02
33.2819 -4.820368e+05 -3.054854e+02
33.2969 -4.165008e+05 -2.859715e+02
33.3119 -4.164998e+05 -2.568825e+02
33.3269 -2.854288e+05 -2.171163e+02
33.3420 -3.509648e+05 -1.666039e+02
33.3570 -4.164998e+05 -1.064399e+02
33.3720 -2.854278e+05 -3.886091e+01
33.3870 -4.820378e+05 3.293429e+01
33.4021 -2.854278e+05 1.051035e+02
33.4171 -2.854278e+05 1.735833e+02
33.4321 -2.198928e+05 2.345609e+02
33.4471 -2.328484e+04 2.849321e+02
33.4622 -2.198928e+05 3.226854e+02
33.4772 -2.328284e+04 3.471551e+02
33.4922 -2.328384e+04 3.591080e+02
33.5072 -8.881884e+04 3.606462e+02
33.5223 4.225316e+04 3.549351e+02
33.5373 1.077892e+05 3.457900e+02
33.5523 1.077872e+05 3.371742e+02
33.5673 1.733222e+05 3.326734e+02
33.5824 2.388602e+05 3.350181e+02
33.5974 3.699332e+05 3.457180e+02
33.6124 3.043972e+05 3.648559e+02
33.6274 5.010052e+05 3.910721e+02
33.6425 9.597542e+05 4.217419e+02
33.6575 6.320762e+05 4.533173e+02
33.6725 3.043942e+05 4.817892e+02
33.6875 1.733232e+05 5.032077e+02
33.7026 2.388582e+05 5.141863e+02
33.7176 2.388602e+05 5.123229e+02
33.7326 -4.164988e+05 4.964824e+02
33.7477 -8.752508e+05 4.669035e+02
33.7627 1.216641e+07 4.251217e+02
33.7777 1.249409e+07 3.737221e+02
33.7927 -9.788149e+06 3.159636e+02
33.8078 -9.329396e+06 2.553315e+02
33.8228 2.388592e+05 1.950852e+02
33.8378 -7.441808e+05 1.378669e+02
33.8528 -2.198938e+05 8.542494e+01
33.8679 -2.198918e+05 3.848838e+01
33.8829 4.225116e+04 -3.195781e+00
33.8979 1.077872e+05 -4.067633e+01
33.9129 3.699302e+05 -7.549926e+01
33.9280 1.077862e+05 -1.093499e+02
33.9430 5.010052e+05 -1.436969e+02
33.9580 1.025293e+06 -1.794974e+02
33.9730 1.221901e+06 -2.170119e+02
33.9881 1.746186e+06 -2.557563e+02
34.0031 2.204938e+06 -2.945986e+02
34.0181 2.991371e+06 -3.319785e+02
34.0331 3.122445e+06 -3.662111e+02
34.0482 2.467082e+06 -3.958192e+02
34.0632 8.942182e+05 -4.198330e+02
34.0782 -1.202934e+06 -4.380021e+02
34.0932 -2.185974e+06 -4.508776e+02
34.1083 -1.989364e+06 -4.597433e+02
34.1233 -1.661685e+06 -4.664020e+02
34.1383 -1.661685e+06 -4.728454e+02
34.1533 -1.596149e+06 -4.808603e+02
34.1684 -1.334004e+06 -4.916336e+02
34.1834 -1.465078e+06 -5.054247e+02
34.1984 -2.198918e+05 -5.213642e+02
34.2134 -5.475738e+05 -5.374223e+02
34.2285 -1.923828e+06 -5.505620e+02
34.2435 4.225016e+04 -5.570693e+02
34.2585 -1.071862e+06 -5.530181e+02
34.2735 -5.475708e+05 -5.348122e+02
34.2886 -9.407898e+05 -4.997257e+02
34.3036 -6.131078e+05 -4.463661e+02
34.3186 -7.441788e+05 -3.749895e+02
34.3337 -7.441808e+05 -2.876180e+02
34.3487 -7.441798e+05 -1.879352e+02
34.3637 -8.097148e+05 -8.096888e+01
34.3787 -7.441788e+05 2.740375e+01
34.3938 -6.786428e+05 1.310645e+02
34.4088 -6.786438e+05 2.242986e+02
34.4238 -2.854298e+05 3.023922e+02
34.4388 -6.786428e+05 3.621066e+02
34.4539 -6.131078e+05 4.019696e+02
34.4689 -4.820348e+05 4.223539e+02
34.4839 -4.164988e+05 4.253359e+02
34.4989 -2.328484e+04 4.143635e+02
34.5140 -4.820358e+05 3.937814e+02
34.5290 -4.820348e+05 3.682836e+02
34.5440 -1.543568e+05 3.423647e+02
34.5590 -1.543568e+05 3.198410e+02
34.5741 -8.882084e+04 3.034952e+02
34.5891 -2.328584e+04 2.948806e+02
34.6041 4.354682e+05 2.942938e+02
34.6191 6.320772e+05 3.009013e+02
34.6342 -8.882084e+04 3.129849e+02
34.6492 -4.164988e+05 3.282589e+02
34.6642 -2.198918e+05 3.442053e+02
34.6792 -7.441788e+05 3.583789e+02
34.6943 -2.198938e+05 3.686436e+02
34.7093 -9.407888e+05 3.733210e+02
34.7243 2.204939e+06 3.712446e+02
34.7393 1.085569e+07 3.617368e+02
34.7544 1.354267e+07 3.445299e+02
34.7694 -9.001718e+06 3.196674e+02
34.7844 -4.217590e+06 2.874110e+02
34.7994 -2.198918e+05 2.481816e+02
34.8145 -1.006326e+06 2.025415e+02
34.8295 -2.854288e+05 1.512193e+02
34.8445 -2.198938e+05 9.516051e+01
34.8596 -4.164998e+05 3.558189e+01
34.8746 -1.543568e+05 -2.599842e+01
34.8896 1.733232e+05 -8.777775e+01
34.9046 3.043972e+05 -1.477485e+02
34.9197 3.043952e+05 -2.038416e+02
34.9347 4.354692e+05 -2.541195e+02
34.9497 7.631462e+05 -2.969937e+02
34.9647 1.352972e+06 -3.314279e+02
34.9798 2.270474e+06 -3.570895e+02
34.9948 3.122444e+06 -3.744123e+02
35.0098 2.532620e+06 -3.845491e+02
35.0248 1.615114e+06 -3.892073e+02
35.0399 -2.198908e+05 -3.903822e+02
35.0549 -1.858291e+06 -3.900226e+02
35.0699 -1.989366e+06 -3.896772e+02
35.0849 -1.923829e+06 -3.901815e+02
35.1000 -1.596148e+06 -3.914388e+02
35.1150 -1.465076e+06 -3.923429e+02
35.1300 -1.465077e+06 -3.908676e+02
35.1450 -1.399539e+06 -3.843239e+02
35.1601 -1.202932e+06 -3.697568e+02
35.1751 -9.407878e+05 -3.444326e+02
35.1901 -7.441818e+05 -3.063434e+02
35.2051 -3.509658e+05 -2.546535e+02
35.2202 -4.165008e+05 -1.900119e+02
35.2352 -2.854268e+05 -1.146728e+02
35.2502 -2.854268e+05 -3.239143e+01
35.2652 -3.509658e+05 5.190507e+01
35.2803 -3.509628e+05 1.326380e+02
35.2953 -1.543578e+05 2.042243e+02
35.3103 -2.198918e+05 2.617650e+02
35.3253 -2.854278e+05 3.016779e+02
35.3404 -1.543568e+05 3.221837e+02
35.3554 -2.854278e+05 3.235713e+02
35.3704 -2.198928e+05 3.081985e+02
35.3854 -1.543578e+05 2.802208e+02
35.4005 -8.882184e+04 2.450810e+02
35.4155 -2.328484e+04 2.088251e+02
35.4305 -8.881884e+04 1.773376e+02
35.4456 -1.543578e+05 1.556005e+02
35.4606 -8.882184e+04 1.470779e+02
35.4756 3.699322e+05 1.533100e+02
35.4906 8.286822e+05 1.737690e+02
35.5057 8.942192e+05 2.059947e+02
35.5207 1.077892e+05 2.459832e+02
35.5357 -2.198938e+05 2.887689e+02
35.5507 -2.328584e+04 3.291122e+02
35.5658 -3.509638e+05 3.621921e+02
35.5808 -3.509638e+05 3.842056e+02
35.5958 -1.268467e+06 3.927905e+02
35.6108 3.646733e+06 3.872194e+02
35.6259 1.819572e+07 3.683482e+02
35.6409 -1.202932e+06 3.383396e+02
35.6559 -9.394934e+06 3.002154e+02
35.6709 -3.300084e+06 2.573194e+02
35.6860 -6.131088e+05 2.127768e+02
35.7010 -8.097168e+05 1.690411e+02
35.7160 -2.198908e+05 1.275935e+02
35.7310 -1.543548e+05 8.883980e+01
35.7461 -2.328484e+04 5.220830e+01
35.7611 1.733242e+05 1.642491e+01
35.7761 1.077862e+05 -2.009342e+01
35.7911 3.043972e+05 -5.880098e+01
35.8062 5.665412e+05 -1.006233e+02
35.8212 8.942192e+05 -1.456682e+02
35.8362 1.418509e+06 -1.930996e+02
35.8512 2.139402e+06 -2.412003e+02
35.8663 2.467082e+06 -2.876105e+02
35.8813 3.122442e+06 -3.297030e+02
35.8963 2.991373e+06 -3.650281e+02
35.9113 1.484044e+06 -3.917465e+02
35.9264 -5.475738e+05 -4.089741e+02
35.9414 -1.858294e+06 -4.169710e+02
35.9564 -2.251507e+06 -4.171344e+02
35.9714 -1.989363e+06 -4.117897e+02
35.9865 -1.399540e+06 -4.038072e+02
36.0015 -1.006326e+06 -3.961026e+02
36.0165 -1.137397e+06 -3.911030e+02
36.0316 -1.006323e+06 -3.902682e+02
36.0466 -8.097168e+05 -3.937505e+02
36.0616 -6.786448e+05 -4.002597e+02
36.0766 -8.097168e+05 -4.071640e+02
36.0917 -5.475708e+05 -4.108256e+02
36.1067 -4.165008e+05 -4.071272e+02
36.1217 -4.164988e+05 -3.921156e+02
36.1367 -6.131068e+05 -3.626683e+02
36.1518 -4.820368e+05 -3.170768e+02
36.1668 -3.509628e+05 -2.554564e+02
36.1818 -5.475718e+05 -1.799094e+02
36.1968 -2.198918e+05 -9.440769e+01
36.2119 -4.820368e+05 -4.400539e+00
36.2269 -4.820368e+05 8.380471e+01
36.2419 -4.164988e+05 1.638076e+02
36.2569 -1.543558e+05 2.299192e+02
36.2720 -2.328284e+04 2.778933e+02
36.2870 -1.543568e+05 3.054802e+02
36.3020 -2.198908e+05 3.127239e+02
36.3170 -1.543578e+05 3.019575e+02
36.3321 -3.509658e+05 2.774975e+02
36.3471 -1.543578e+05 2.450780e+02
36.3621 -1.543558e+05 2.111033e+02
36.3771 -3.509628e+05 1.818217e+02
36.3922 4.225216e+04 1.625353e+02
36.4072 -2.328384e+04 1.569505e+02
36.4222 -1.543578e+05 1.667550e+02
36.4372 1.077862e+05 1.914722e+02
36.4523 6.976112e+05 2.286036e+02
36.4673 4.354662e+05 2.740305e+02
36.4823 -2.328484e+04 3.226076e+02
36.4973 -8.882084e+04 3.688616e+02
36.5124 -2.854268e+05 4.076909e+02
36.5274 -1.543548e+05 4.349733e+02
36.5424 -4.165018e+05 4.480004e+02
36.5575 -1.465077e+06 4.456910e+02
36.5725 9.217290e+06 4.285688e+02
36.5875 1.531214e+07 3.985243e+02
36.6025 -7.953141e+06 3.584133e+02
36.6176 -1.077119e+07 3.115639e+02
36.6326 -2.198938e+05 2.612725e+02
36.6476 -6.131078e+05 2.103681e+02
36.6626 -1.071862e+06 1.609036e+02
36.6777 -4.820348e+05 1.140134e+02
36.6927 -3.509638e+05 6.994239e+01
36.7077 -2.198928e+05 2.822740e+01
36.7227 -2.328284e+04 -1.201510e+01
36.7378 -8.881884e+04 -5.175478e+01
36.7528 1.077872e+05 -9.173072e+01
36.7678 6.976132e+05 -1.322097e+02
36.7828 9.597552e+05 -1.728612e+02
36.7979 1.090828e+06 -2.127673e+02
36.8129 2.073867e+06 -2.505617e+02
36.8279 2.729226e+06 -2.846669e+02
36.8429 3.122444e+06 -3.135834e+02
36.8580 2.532621e+06 -3.361747e+02
36.8730 1.287435e+06 -3.518919e+02
36.8880 -8.752508e+05 -3.608961e+02
36.9030 -2.185973e+06 -3.640498e+02
36.9181 -2.251509e+06 -3.627782e+02
36.9331 -1.989366e+06 -3.588173e+02
36.9481 -1.530614e+06 -3.538944e+02
36.9631 -1.530611e+06 -3.493908e+02
36.9782 -1.202932e+06 -3.460488e+02
36.9932 -1.268469e+06 -3.437745e+02
37.0082 -1.268469e+06 -3.415756e+02
37.0232 -1.137397e+06 -3.376517e+02
37.0383 -9.407868e+05 -3.296298e+02
37.0533 -6.786458e+05 -3.149152e+02
37.0683 -7.441798e+05 -2.911078e+02
37.0833 -4.165008e+05 -2.564211e+02
37.0984 -5.475728e+05 -2.100421e+02
37.1134 -7.441818e+05 -1.523734e+02
37.1284 -8.752528e+05 -8.511829e+01
37.1435 -8.752528e+05 -1.119110e+01
37.1585 -6.786458e+05 6.554034e+01
37.1735 -6.786428e+05 1.406487e+02
37.1885 -7.441818e+05 2.096262e+02
37.2036 -7.441818e+05 2.683862e+02
37.2186 -6.131068e+05 3.137204e+02
37.2336 -4.164998e+05 3.436519e+02
37.2486 -3.509638e+05 3.576409e+02
37.2637 -4.820368e+05 3.566165e+02
37.2787 -4.820358e+05 3.428359e+02
37.2937 -4.164988e+05 3.195928e+02
37.3087 -4.820378e+05 2.908156e+02
37.3238 -5.475738e+05 2.606110e+02
37.3388 -2.854268e+05 2.328097e+02
37.3538 -2.198918e+05 2.105698e+02
37.3688 -3.509628e+05 1.960821e+02
37.3839 2.388602e+05 1.904049e+02
37.3989 7.631462e+05 1.934372e+02
37.4139 -2.328384e+04 2.040215e+02
37.4289 -2.854298e+05 2.201515e+02
37.4440 -6.786428e+05 2.392479e+02
37.4590 -6.131098e+05 2.584651e+02
37.4740 -2.198938e+05 2.749863e+02
37.4890 -7.441798e+05 2.862783e+02
37.5041 -2.328284e+04 2.902824e+02
37.5191 1.550875e+07 2.855322e+02
37.5341 6.202635e+06 2.712000e+02
37.5491 -6.314741e+06 2.470816e+02
37.5642 -6.773492e+06 2.135376e+02
37.5792 1.077872e+05 1.714079e+02
37.5942 -9.407868e+05 1.219161e+02
37.6092 -6.786428e+05 6.657601e+01
37.6243 -2.198938e+05 7.105858e+00
37.6393 -1.543568e+05 -5.464983e+01
37.6543 -8.881884e+04 -1.167940e+02
37.6694 -2.328584e+04 -1.774519e+02
37.6844 2.388602e+05 -2.348525e+02
37.6994 3.043942e+05 -2.874153e+02
37.7144 7.631482e+05 -3.338412e+02
37.7295 1.418507e+06 -3.731964e+02
37.7445 1.484043e+06 -4.049770e+02
37.7595 1.942796e+06 -4.291408e+02
37.7745 2.991373e+06 -4.460915e+02
37.7896 2.729229e+06 -4.566109e+02
37.8046 1.746187e+06 -4.617361e+02
37.8196 -8.881984e+04 -4.625937e+02
37.8346 -1.202933e+06 -4.602085e+02
